Date,Service,Message
"2022-05-06T10:49:42.155Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:49:42.155Z	8b06a3d4-a9df-4e07-8747-1a20b8814cad	INFO	[dd.trace_id=4081954085202747617 dd.span_id=2343710620806257375] The event with eventId 39b533c2-44df-4683-bc67-c02760095b03-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:49:31.085Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:49:31.085Z	4a2446c1-0c50-4a01-bff0-636ff33ba930	INFO	[dd.trace_id=7086507006113234127 dd.span_id=4401538427720695154] The event with eventId f4dc9915-715a-4f1f-adfd-25ed75ce8330-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:49:23.615Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:49:23.615Z	7e0781fe-5f09-4f26-bff6-955c2ecd8e44	INFO	[dd.trace_id=6808977364078325661 dd.span_id=2088056165946274063] The event with eventId 61b32328-6ff2-4bbc-b088-724ec1e62b6f-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:49:18.687Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:49:18.687Z	38de0278-c198-45da-9b4d-ab23c77a9488	INFO	[dd.trace_id=7601030175341043502 dd.span_id=368321508971150868] The event with eventId 659d6108-2509-4fff-8acf-cc9183fb7707-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:48:33.718Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:48:33.718Z	e136fddb-6865-4341-b7a0-bebd988d39a5	INFO	[dd.trace_id=327387421876960717 dd.span_id=1085525399337219366] The event with eventId f4dc9915-715a-4f1f-adfd-25ed75ce8330-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:48:33.269Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:48:33.269Z	30e1d316-f028-4cd4-a3c2-971d7ee72b83	INFO	[dd.trace_id=4399015881386020159 dd.span_id=8407839275159835181] The event with eventId 33e7f889-dfbd-474c-b34e-3c1a4cca14e1-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:48:33.167Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:48:33.167Z	5f3dfe8b-c4b4-49c6-b016-f69972a38cb4	INFO	[dd.trace_id=7405445740176751015 dd.span_id=3675976072830539329] The event with eventId 61b32328-6ff2-4bbc-b088-724ec1e62b6f-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:47:49.286Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:47:49.286Z	9498a59f-75b5-4022-8e01-0fcf30fa396c	INFO	[dd.trace_id=6388518554903753864 dd.span_id=3526595908360525857] The event with eventId 61b32328-6ff2-4bbc-b088-724ec1e62b6f-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:47:41.756Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:47:41.756Z	b40201fc-7d6e-42cf-8ebc-3e457a741976	INFO	[dd.trace_id=5321096844915645047 dd.span_id=8404960049517985160] The event with eventId f4dc9915-715a-4f1f-adfd-25ed75ce8330-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:47:39.020Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:47:39.020Z	2d1508d2-765e-49cc-a2c4-9a0c9575ff79	INFO	[dd.trace_id=2874504608808433165 dd.span_id=2415717598157243492] The event with eventId 33e7f889-dfbd-474c-b34e-3c1a4cca14e1-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:47:23.118Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:47:23.118Z	c59853cb-7c15-4ac8-a3ea-ac6e21a23fe2	INFO	[dd.trace_id=2512429923656109275 dd.span_id=2816864738001379522] The event with eventId 61b32328-6ff2-4bbc-b088-724ec1e62b6f-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:47:09.536Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:47:09.536Z	15890c4c-1c9e-45c9-8bbe-59850b4cec9f	INFO	[dd.trace_id=3958433606034031361 dd.span_id=7459129639386267687] The event with eventId f4dc9915-715a-4f1f-adfd-25ed75ce8330-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:46:46.927Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:46:46.927Z	0dcff3e1-ab92-4d18-ab37-78d42854f59d	INFO	[dd.trace_id=6631233260609805819 dd.span_id=2338496307117785162] The event with eventId 33e7f889-dfbd-474c-b34e-3c1a4cca14e1-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:46:46.731Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:46:46.731Z	819915c9-84f1-4368-9e55-9139eea04bc7	INFO	[dd.trace_id=8159781790491072037 dd.span_id=2273927804885075247] The event with eventId 34e0aeaa-61df-46ff-ac25-dec7e6814be9-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:45:56.483Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:45:56.483Z	5e93a29b-9fd1-4b30-9963-a96d3096b0b8	INFO	[dd.trace_id=2945151602089649964 dd.span_id=5249170314738085051] The event with eventId 33e7f889-dfbd-474c-b34e-3c1a4cca14e1-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:45:54.305Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:45:54.305Z	46ef31f5-6feb-4696-90d5-b77a2f0f094f	INFO	[dd.trace_id=249459006392211451 dd.span_id=8247531597184834] The event with eventId 34e0aeaa-61df-46ff-ac25-dec7e6814be9-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:45:02.935Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:45:02.935Z	502503c8-eae9-4c30-ba31-1d3d5e522b1e	INFO	[dd.trace_id=4424699665538146671 dd.span_id=8850435903706339577] The event with eventId 34e0aeaa-61df-46ff-ac25-dec7e6814be9-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:44:25.887Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:44:25.887Z	3e98dfb4-7f6f-425c-a785-b9e258131115	INFO	[dd.trace_id=6858506046138063979 dd.span_id=3868699419995637827] The event with eventId 34e0aeaa-61df-46ff-ac25-dec7e6814be9-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:42:22.249Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:42:22.249Z	9af5277e-7240-48d5-a0aa-41675560db89	INFO	[dd.trace_id=1017244906141951883 dd.span_id=7934365838399992370] The event with eventId 3349898d-f5c0-4fce-afac-7595884972ea-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:41:31.460Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:41:31.460Z	06d837e2-b859-46f3-8abd-f22e6c6cf6f6	INFO	[dd.trace_id=7971646090175341323 dd.span_id=1351169653109694827] The event with eventId 3349898d-f5c0-4fce-afac-7595884972ea-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:41:31.419Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:41:31.419Z	3280adfc-f9e2-418b-8414-ef459cc235d7	INFO	[dd.trace_id=5715253139450890552 dd.span_id=3725491729317815366] The event with eventId d6dfd138-47e7-4f19-93a0-6c296cd9bc6d-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:40:36.761Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:40:36.761Z	48562770-668d-4e71-bfeb-843003ea89b7	INFO	[dd.trace_id=8508778957525724268 dd.span_id=7490237263587182237] The event with eventId 3349898d-f5c0-4fce-afac-7595884972ea-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:40:35.922Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:40:35.922Z	1c951e3f-d32f-4892-b148-11fc9242bda8	INFO	[dd.trace_id=3963658325323167925 dd.span_id=4553597180563464537] The event with eventId d6dfd138-47e7-4f19-93a0-6c296cd9bc6d-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:39:52.276Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:39:52.276Z	799a215b-3b50-49aa-b8b4-355efa5809b7	INFO	[dd.trace_id=2826513047473136299 dd.span_id=2820680680290439612] The event with eventId 3349898d-f5c0-4fce-afac-7595884972ea-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:39:35.240Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:39:35.240Z	50572f96-de96-4479-a3b5-6fdd84dee215	INFO	[dd.trace_id=8623666901722614277 dd.span_id=8283875533745723575] The event with eventId d6dfd138-47e7-4f19-93a0-6c296cd9bc6d-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:39:17.792Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:39:17.792Z	4c6ef6a1-9966-4fc1-af97-beb7d84c043b	INFO	[dd.trace_id=4411096323612335463 dd.span_id=4794892186577099582] The event with eventId d6dfd138-47e7-4f19-93a0-6c296cd9bc6d-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:38:44.396Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:38:44.396Z	5dad1887-cfa2-45a0-bd6f-db8b47f463a9	INFO	[dd.trace_id=1470057952751888351 dd.span_id=7397946492190538426] The event with eventId b29664be-5d99-4173-a981-3878827e78ed-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:38:44.232Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:38:44.232Z	9f910d9d-e636-465a-b118-fb5d69cc35de	INFO	[dd.trace_id=1771830390103246232 dd.span_id=6367084275408315967] The event with eventId 9d18655a-8aa7-4e80-9a12-5f22eca3d8eb-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:37:53.214Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:37:53.214Z	bdec6b39-5487-4877-9f54-580939ad6f91	INFO	[dd.trace_id=6607874608940314139 dd.span_id=8251001295306899012] The event with eventId b29664be-5d99-4173-a981-3878827e78ed-accountSyncMulesoft was updated with sent status"
"2022-05-06T10:37:53.001Z","""olimpo-consumers-mulesoft-app""","2022-05-06T10:37:53.001Z	d0d4179e-3109-4c26-8c3a-01ac0b79600a	INFO	[dd.trace_id=2176637732402029623 dd.span_id=8409039632914485688] The event with eventId 9d18655a-8aa7-4e80-9a12-5f22eca3d8eb-accountSyncMulesoft was updated with sent status"
