Date,Service,Message
"2022-05-06T20:27:55.255Z","""olimpo-consumers-mulesoft-app""","2022-05-06T20:27:55.255Z	7f39b64c-f345-443b-845b-dbdba8a7b14d	INFO	[dd.trace_id=3331309772025327384 dd.span_id=3904542241119044560] The event with eventId ec684191-7fa3-4a4a-a7c5-456c3e449f32-accountSyncMulesoft was updated with sent status"
"2022-05-06T20:27:49.561Z","""olimpo-consumers-mulesoft-app""","2022-05-06T20:27:49.561Z	ab84e13d-61bd-41c9-83b2-9ee2aa177cd0	INFO	[dd.trace_id=6452529567440711551 dd.span_id=6437041610841291454] The event with eventId 5b2e8648-f228-44a7-b876-6a9cf3150a05-accountSyncMulesoft was updated with sent status"
"2022-05-06T20:27:49.347Z","""olimpo-consumers-mulesoft-app""","2022-05-06T20:27:49.347Z	d508316d-7363-48be-bd70-c48e4529d8e9	INFO	[dd.trace_id=1499425903393664742 dd.span_id=5699777312484649752] The event with eventId 0e998701-94f3-4d9e-82d8-ad96d0d665ac-accountSyncMulesoft was updated with sent status"
"2022-05-06T20:27:42.813Z","""olimpo-consumers-mulesoft-app""","2022-05-06T20:27:42.813Z	e177093e-006f-46a7-84af-f0542d6af7d2	INFO	[dd.trace_id=3831931249991994905 dd.span_id=6233336953967855057] The event with eventId b3354349-bdbb-4182-a39d-4dfce9adf432-accountSyncMulesoft was updated with sent status"
"2022-05-06T20:27:38.447Z","""olimpo-consumers-mulesoft-app""","2022-05-06T20:27:38.447Z	6d9092e6-91a4-4877-aca2-3ddf26777047	INFO	[dd.trace_id=1142777214810807757 dd.span_id=4328091992358051021] The event with eventId 89a33b0c-b441-4eef-a5fc-2f5e0e8e3326-accountSyncMulesoft was updated with sent status"
"2022-05-06T20:27:38.399Z","""olimpo-consumers-mulesoft-app""","2022-05-06T20:27:38.399Z	0a89ed25-184d-440a-b507-a782ec108622	INFO	[dd.trace_id=1216069795378281034 dd.span_id=6445730381184169981] The event with eventId cc5dccf2-1f55-42a3-a7c9-a92481c4f30f-accountSyncMulesoft was updated with sent status"
"2022-05-06T20:27:38.309Z","""olimpo-consumers-mulesoft-app""","2022-05-06T20:27:38.309Z	cff79085-e31d-432e-adfb-35cf3e59e159	INFO	[dd.trace_id=2027114939803051420 dd.span_id=3521619049526682676] The event with eventId 309753f1-3f9b-473a-859c-316c662c24fc-accountSyncMulesoft was updated with sent status"
"2022-05-06T20:27:35.845Z","""olimpo-consumers-mulesoft-app""","2022-05-06T20:27:35.845Z	38e5f0a7-326a-4254-a0d9-bdf42cf77f4a	INFO	[dd.trace_id=631335368837218124 dd.span_id=7844337645914435219] The event with eventId 617e79fe-b3e2-4efe-a9a2-664f3406ad38-accountSyncMulesoft was updated with sent status"
"2022-05-06T20:27:35.819Z","""olimpo-consumers-mulesoft-app""","2022-05-06T20:27:35.819Z	ce9dbefa-b773-4db3-b7c2-73776c03d6d1	INFO	[dd.trace_id=2563456429028369467 dd.span_id=7697882761595427991] The event with eventId 4c6f9f78-f714-44ad-aa9a-bc8772f0463d-accountSyncMulesoft was updated with sent status"
"2022-05-06T20:27:35.509Z","""olimpo-consumers-mulesoft-app""","2022-05-06T20:27:35.509Z	736ecfce-9ffa-4d33-af79-ad1ff0ba50f2	INFO	[dd.trace_id=2753727198550906724 dd.span_id=5886387335065060365] The event with eventId 8d5033a7-4507-4c75-ab29-296cd467c6ce-accountSyncMulesoft was updated with sent status"
"2022-05-06T20:27:32.675Z","""olimpo-consumers-mulesoft-app""","2022-05-06T20:27:32.675Z	5a1f020d-cf80-4791-b863-d6396bc6ab04	INFO	[dd.trace_id=8303353197242949899 dd.span_id=3354570386066761880] The event with eventId 8dcd080a-0ad6-4657-b20c-18815e518a5b-accountSyncMulesoft was updated with sent status"
"2022-05-06T20:27:32.558Z","""olimpo-consumers-mulesoft-app""","2022-05-06T20:27:32.558Z	011b5784-c90a-4a6f-a309-c46a00eaeab7	INFO	[dd.trace_id=3511051017967006848 dd.span_id=4921116423677126848] The event with eventId f2db50c2-ff7c-49a8-94e3-edace3fcc894-accountSyncMulesoft was updated with sent status"
"2022-05-06T20:27:32.450Z","""olimpo-consumers-mulesoft-app""","2022-05-06T20:27:32.450Z	712e9980-221a-4dba-bad2-5018fd0f12db	INFO	[dd.trace_id=3853430085380334914 dd.span_id=6185336112477053549] The event with eventId 3f06b8de-ae7c-4b4a-88ea-3ac4a4b51b4c-accountSyncMulesoft was updated with sent status"
"2022-05-06T20:27:29.630Z","""olimpo-consumers-mulesoft-app""","2022-05-06T20:27:29.630Z	2b5b40ca-90bb-4ec2-9c23-0cef8a3148d7	INFO	[dd.trace_id=5455947465342168827 dd.span_id=1211467784903887460] The event with eventId 09875fc4-fa6b-43e7-bfbc-e07a42df3589-accountSyncMulesoft was updated with sent status"
"2022-05-06T20:27:29.447Z","""olimpo-consumers-mulesoft-app""","2022-05-06T20:27:29.447Z	a2c68f10-d4b5-4a86-bf52-b10510a2aff8	INFO	[dd.trace_id=3407381841681024064 dd.span_id=8987969317707089952] The event with eventId a1b48ea7-e08f-48f2-9076-cbb3fec677f2-accountSyncMulesoft was updated with sent status"
"2022-05-06T20:27:29.424Z","""olimpo-consumers-mulesoft-app""","2022-05-06T20:27:29.424Z	255eefa2-9399-4b7f-b198-a342ea2192a6	INFO	[dd.trace_id=2562531751321863816 dd.span_id=5642914078821810549] The event with eventId 3bc69116-b214-4ff4-a6ee-07b59f10fcf3-accountSyncMulesoft was updated with sent status"
"2022-05-06T20:27:26.196Z","""olimpo-consumers-mulesoft-app""","2022-05-06T20:27:26.196Z	ce719293-7661-40f0-bf5a-4bb67879bd1b	INFO	[dd.trace_id=8449073842744554149 dd.span_id=7721755298330943714] The event with eventId 8ab5945c-d023-4aca-8f71-9cc6b4bdd97f-accountSyncMulesoft was updated with sent status"
"2022-05-06T20:27:26.162Z","""olimpo-consumers-mulesoft-app""","2022-05-06T20:27:26.162Z	41fd9afa-10ab-4d5f-9c7c-7b31f31c6e11	INFO	[dd.trace_id=8287731991538016977 dd.span_id=1539148979001049681] The event with eventId 02b67e78-fb92-4948-87e6-f58d5a6399fb-accountSyncMulesoft was updated with sent status"
"2022-05-06T20:27:26.042Z","""olimpo-consumers-mulesoft-app""","2022-05-06T20:27:26.042Z	718fee00-797f-4929-9a3c-0a140804709d	INFO	[dd.trace_id=1496105464679811015 dd.span_id=7270673741903002851] The event with eventId 28a55dff-4e6b-4de8-aa39-2943a6c99426-accountSyncMulesoft was updated with sent status"
"2022-05-06T20:27:23.056Z","""olimpo-consumers-mulesoft-app""","2022-05-06T20:27:23.056Z	1e5b0f31-078e-4522-9980-d64b8ec8cf8c	INFO	[dd.trace_id=406950672526015669 dd.span_id=6125774447163743129] The event with eventId 27d9c432-5cce-4c21-9d70-8997ec15d438-accountSyncMulesoft was updated with sent status"
"2022-05-06T20:27:22.808Z","""olimpo-consumers-mulesoft-app""","2022-05-06T20:27:22.808Z	0157e2f9-6b01-4abb-82bb-339b9019c168	INFO	[dd.trace_id=145491653459761250 dd.span_id=7880932421431066412] The event with eventId 0dbd0e2b-a052-40ed-a9c9-9e934db504ed-accountSyncMulesoft was updated with sent status"
"2022-05-06T20:27:22.613Z","""olimpo-consumers-mulesoft-app""","2022-05-06T20:27:22.613Z	f6e9f1a5-ce81-48d0-a06e-34acd1ebf7d4	INFO	[dd.trace_id=1895099070176219797 dd.span_id=1440762131332366099] The event with eventId 2e3950b3-1380-4940-99b1-5fe9017d4473-accountSyncMulesoft was updated with sent status"
